product_id,category,subcategory,price,discount_percent,color,size,fabric,season,sales_count,rating
P1403,Kurti,Anarkali,553,,Maroon,Small,Georgette,Summer,366,2.8
P1431,T-Shirt,V-Neck,2813.85,15,Dark Blue,M,Polyester,Spring,130,4.8
P1107,Saree,Cotton,"2,423",20,Dark Blue,Small,Linen,Winter,230,3.2
P1342,Dress,Party,"3,588",10,Navy,,Cotton,Winter,274,3
P1197,Jeans,Regular,"4,433",20,WHITE,,Linen,Winter,453,3.8
P1246,Dress,Casual,â¹4969.43,20,Maroon,M,Linen,Summer,140,3.7
P1441,Saree,Cotton,1546.48,,WHITE,40,Linen,Spring,89,4.6
P1266,T-Shirt,Round Neck,3165.77,5,Navy,,Cotton,Winter,499,3.6
P1483,T-Shirt,V-Neck,635.38,20,Navy,M,Georgette,Summer,364,4.7
P1007,Kurti,Straight,1045.07,5,Navy,M,Cotton,Summer,32,2.5
P1260,Shirt,Casual,1015.76,,WHITE,40,Linen,Festive,62,
P1407,Dress,Casual,â¹1352.08,0,Navy Blue,S,Silk,Spring,475,2
P1402,Dress,Party,2796.51,15,Navy Blue,XL,Georgette,Winter,99,2.6
P1017,T-Shirt,V-Neck,4244.26,0,Navy,S,Linen,Festive,468,2.5
P1194,Saree,Cotton,"4,786",15,red,Large,Cotton,Summer,223,4.6
P1006,Shirt,Casual,1709.03,,Blue,Large,Polyester,Summer,362,
P1277,Kurti,Anarkali,â¹507.14,10,red,XL,Georgette,Spring,395,1.2
P1389,T-Shirt,Round Neck,"2,152",5,Blue,XL,Georgette,Winter,150,2.5
P1081,Jeans,Slim,â¹3040.71,15,WHITE,38,Cotton,Winter,276,3.2
P1349,Jeans,Slim,"1,032",,White,38,Georgette,Summer,186,
P1432,T-Shirt,V-Neck,â¹1312.75,0,WHITE,38,Linen,Summer,354,1.5
P1391,Dress,Evening,"2,442",10,black,40,Georgette,Winter,194,
P1188,Dress,Party,"4,346",5,red,38,Polyester,Spring,261,4.8
P1046,Shirt,Casual,"2,556",,Maroon,M,Linen,Spring,197,4.1
P1282,Dress,Party,"3,528",5,Navy Blue,Small,Georgette,Festive,481,2.1
P1171,Kurti,Straight,â¹3214.21,20,WHITE,Small,Linen,Summer,415,5
P1469,Saree,Designer,â¹3791.35,5,red,40,Polyester,Spring,190,4.3
P1001,Saree,Cotton,4007.76,20,RED,M,Polyester,Festive,425,
P1032,T-Shirt,Round Neck,4721.44,,Blue,Medium,Polyester,Festive,140,2.8
P1090,Kurti,Straight,â¹1753.01,20,RED,40,Georgette,Spring,454,4.2
P1333,Dress,Evening,900,20,RED,M,Polyester,Festive,123,
P1473,Shirt,Formal,"2,252",10,Red,38,Cotton,Summer,402,3.2
P1190,Jeans,Skinny,911,0,WHITE,M,Linen,Summer,417,2.3
P1380,Shirt,Formal,3863.89,10,Navy,38,Cotton,Winter,102,
P1160,Shirt,Formal,"4,143",,Red,S,Linen,Spring,463,5
P1287,Dress,Party,â¹3083.01,,Dark Blue,L,Silk,Winter,408,2.9
P1176,T-Shirt,Round Neck,â¹4393.42,5,WHITE,L,Polyester,Festive,392,4.3
P1473,Dress,Party,"4,068",5,black,Medium,Polyester,Summer,109,3.9
P1078,Dress,Evening,1660.18,10,Crimson,40,Georgette,Festive,113,1.3
P1184,Saree,Silk,"4,868",15,Navy Blue,40,Silk,Spring,446,2.7
P1222,Dress,Casual,"4,379",0,Maroon,XL,Linen,Winter,301,5
P1099,Saree,Cotton,"4,689",20,Navy Blue,M,Polyester,Winter,195,4.2
P1276,Jeans,Regular,2326.51,0,Dark Blue,Large,Cotton,Festive,417,2.1
P1171,Dress,Casual,"2,120",10,red,Large,Linen,Winter,105,3.9
P1461,Dress,Party,â¹653.06,10,red,S,Linen,Spring,374,
P1486,T-Shirt,Round Neck,4502.67,0,red,38,Georgette,Festive,48,3.7
P1482,Kurti,Anarkali,"4,124",15,White,XL,Cotton,Winter,86,2.6
P1418,T-Shirt,V-Neck,â¹4637.2,10,Maroon,Small,Silk,Summer,457,
P1401,Kurti,Straight,â¹2469.82,20,Dark Blue,S,Cotton,Winter,440,4.2
P1109,Dress,Evening,â¹1937.78,,RED,Large,Georgette,Spring,225,3.5
P1051,Dress,Casual,â¹1771.34,15,Maroon,Medium,Silk,Festive,304,4.7
P1329,Jeans,Slim,â¹3154.49,0,Navy,Small,Cotton,Summer,201,3.7
P1104,Kurti,Anarkali,3977.88,,WHITE,Small,Cotton,Spring,178,1.1
P1357,Kurti,Anarkali,705,10,red,Small,Georgette,Spring,320,1.4
P1315,Kurti,A-Line,"2,015",5,Black,Large,Polyester,Winter,465,3.3
P1017,Kurti,Straight,2126.06,0,Blue,38,Georgette,Summer,329,
P1030,T-Shirt,V-Neck,"4,743",0,Black,XL,Linen,Festive,134,
P1136,Jeans,Skinny,"4,982",,White,M,Silk,Winter,291,2.2
P1001,Jeans,Regular,4378.5,15,black,38,Linen,Winter,171,1.9
P1252,Jeans,Regular,4227.99,5,Blue,Large,Polyester,Winter,460,2.1
P1321,Shirt,Casual,1326.97,5,White,,Silk,Winter,404,2.3
P1292,Dress,Evening,568.55,0,White,XL,Cotton,Spring,125,
P1007,T-Shirt,V-Neck,2796.97,5,red,Small,Linen,Festive,227,1.5
P1490,Dress,Casual,â¹4533.73,15,Dark Blue,,Georgette,Festive,165,4.4
P1394,Dress,Evening,"3,170",15,Navy Blue,M,Linen,Summer,118,2
P1072,Jeans,Skinny,"4,088",15,Dark Blue,Large,Georgette,Winter,39,4.9
P1464,Dress,Party,3181.27,15,red,Small,Polyester,Winter,115,3.2
P1050,Kurti,Straight,2441.52,,Crimson,,Silk,Summer,180,3.1
P1370,Dress,Party,â¹3077.83,0,White,Large,Georgette,Summer,222,1.4
P1281,Shirt,Formal,â¹2909.89,20,red,,Polyester,Festive,353,1.7
P1022,Jeans,Skinny,"2,217",,Red,Large,Silk,Festive,273,3.8
P1311,Kurti,Straight,â¹2963.7,5,Black,,Linen,Winter,411,2.3
P1070,Saree,Silk,"3,458",5,Maroon,38,Silk,Summer,27,1.9
P1069,Saree,Designer,1073.57,,RED,S,Polyester,Summer,142,4.9
P1440,Jeans,Skinny,"3,790",20,Maroon,Small,Cotton,Festive,498,2.4
P1064,T-Shirt,Round Neck,"3,654",,White,S,Silk,Summer,324,1.2
P1066,Jeans,Slim,1171.7,,black,38,Polyester,Winter,356,2
P1257,Jeans,Skinny,686.43,0,Blue,Large,Cotton,Festive,129,1
P1118,Dress,Casual,"3,718",15,black,38,Polyester,Festive,462,3.4
P1011,Kurti,Straight,"3,955",,RED,,Cotton,Festive,349,3.7
P1442,Jeans,Skinny,â¹2613.54,20,Red,M,Georgette,Winter,61,1.1
P1034,Kurti,A-Line,â¹2935.46,20,Blue,XL,Silk,Winter,290,
P1256,Kurti,Straight,2389.1,0,Dark Blue,XL,Georgette,Spring,496,4.4
P1196,Shirt,Casual,4793.21,5,Maroon,XL,Silk,Summer,292,2.6
P1398,Saree,Silk,â¹1864.39,10,Navy Blue,S,Linen,Festive,200,3.7
P1213,T-Shirt,Round Neck,"3,727",10,Red,L,Georgette,Festive,85,1.5
P1045,Kurti,Anarkali,1106.1,10,RED,L,Silk,Festive,340,4.3
P1136,Saree,Designer,â¹2996.62,,RED,Small,Georgette,Summer,273,4.8
P1075,T-Shirt,Round Neck,â¹3829.57,,Navy,L,Cotton,Festive,134,3.2
P1484,Kurti,Straight,â¹3740.74,15,RED,Large,Cotton,Spring,272,2
P1039,Kurti,Straight,4140.13,0,Maroon,Large,Georgette,Festive,207,
P1398,Jeans,Regular,â¹2164.08,,Blue,,Polyester,Festive,169,2.6
P1369,Jeans,Slim,â¹4088.69,,Dark Blue,Medium,Polyester,Winter,223,2.9
P1304,Saree,Cotton,"2,239",20,Blue,Small,Linen,Winter,463,1.3
P1357,Saree,Cotton,"2,164",0,WHITE,Large,Georgette,Spring,260,
P1073,Saree,Silk,"3,921",10,Crimson,Large,Georgette,Festive,203,2.8
P1069,Dress,Evening,â¹560.96,5,Dark Blue,,Cotton,Spring,92,4.7
P1333,Saree,Silk,â¹4989.63,20,WHITE,Medium,Silk,Winter,481,1.5
P1231,Saree,Cotton,1460.71,20,Blue,Medium,Linen,Winter,53,3.7
P1374,Dress,Evening,"2,903",0,black,40,Polyester,Winter,72,1.3
P1143,Jeans,Slim,"2,509",10,RED,Medium,Polyester,Spring,378,2.7
P1333,T-Shirt,V-Neck,"1,668",,black,S,Cotton,Festive,99,1.7
P1210,Jeans,Slim,613,10,Maroon,M,Silk,Festive,236,3.3
P1239,Shirt,Casual,2330.32,0,red,L,Cotton,Summer,473,3.8
P1012,Kurti,Anarkali,4695.93,10,Dark Blue,40,Cotton,Summer,12,2.9
P1158,Jeans,Skinny,3782.7,5,Dark Blue,38,Silk,Summer,217,
P1405,Saree,Silk,"4,854",0,Crimson,Medium,Linen,Summer,253,4.6
P1177,Kurti,Straight,"1,391",10,Maroon,M,Georgette,Festive,90,1.1
P1438,Jeans,Skinny,"3,090",15,Crimson,Medium,Polyester,Winter,368,3.5
P1075,Jeans,Slim,1459.44,5,RED,38,Silk,Winter,457,3.4
P1353,Dress,Casual,â¹2136.16,,Crimson,Medium,Polyester,Winter,66,2.7
P1203,T-Shirt,V-Neck,â¹4873.97,0,Red,40,Linen,Summer,261,3.4
P1195,Dress,Party,4131.17,0,red,S,Linen,Summer,79,2.4
P1347,T-Shirt,Round Neck,"4,518",20,White,M,Cotton,Festive,341,3.5
P1399,Jeans,Regular,â¹2903.6,15,black,Medium,Polyester,Festive,385,1.6
P1487,Kurti,A-Line,4921.12,5,Maroon,40,Cotton,Summer,386,2
P1439,Kurti,Anarkali,"3,020",,WHITE,M,Silk,Winter,375,2.6
P1172,Shirt,Formal,"4,194",5,Dark Blue,S,Linen,Winter,426,4.2
P1058,Shirt,Formal,800,20,Red,L,Linen,Festive,141,1.9
P1486,Shirt,Casual,"1,531",10,Crimson,Small,Georgette,Spring,76,
P1089,Jeans,Skinny,â¹1488.88,15,White,S,Georgette,Spring,339,3.3
P1032,Jeans,Regular,â¹3455.83,10,Maroon,L,Linen,Summer,185,3.3
P1044,Kurti,A-Line,â¹3468.6,15,Maroon,L,Cotton,Summer,289,3.7
P1477,Saree,Cotton,"1,722",,red,,Linen,Winter,302,3.2
P1415,Saree,Silk,770.89,5,Red,L,Silk,Festive,499,1.1
P1338,T-Shirt,V-Neck,932,0,RED,L,Cotton,Winter,292,3.9
P1331,T-Shirt,V-Neck,"2,582",15,Blue,S,Georgette,Festive,110,
P1040,Shirt,Casual,4519.38,20,Crimson,M,Silk,Festive,333,4.1
P1273,Shirt,Casual,"3,629",20,black,40,Linen,Spring,121,4.7
P1354,Jeans,Slim,"3,072",10,Navy,Small,Georgette,Summer,322,2.3
P1371,Kurti,Straight,"4,792",20,White,Large,Silk,Winter,63,1.6
P1396,T-Shirt,Round Neck,2083.88,10,black,XL,Polyester,Spring,288,4.2
P1000,Saree,Cotton,530.99,5,Blue,40,Linen,Festive,156,3.7
P1229,Shirt,Casual,"2,304",20,black,L,Cotton,Festive,417,4.6
P1016,Shirt,Formal,â¹1656.19,0,Blue,Medium,Polyester,Spring,357,1.8
P1218,T-Shirt,V-Neck,"4,887",20,RED,38,Linen,Summer,56,3.3
P1114,Saree,Silk,â¹3061.89,10,Navy,S,Polyester,Festive,368,
P1082,Saree,Cotton,995,15,Blue,Medium,Linen,Spring,120,4.4
P1435,T-Shirt,V-Neck,"4,622",20,WHITE,Large,Georgette,Festive,178,2.7
P1385,Shirt,Formal,â¹1843.42,10,Navy Blue,Medium,Polyester,Spring,402,
P1475,Saree,Designer,"1,045",20,WHITE,Medium,Georgette,Winter,426,4.4
P1294,Saree,Designer,2529.01,10,Blue,L,Cotton,Winter,74,3.4
P1244,T-Shirt,V-Neck,"1,077",,Navy,,Georgette,Spring,51,1.4
P1353,Dress,Party,2504.94,5,red,38,Cotton,Festive,167,4.4
P1401,Saree,Silk,"1,791",15,Dark Blue,Large,Linen,Winter,439,1.1
P1221,Dress,Evening,"1,857",10,Blue,Small,Silk,Winter,290,
P1054,Dress,Evening,â¹4537.57,5,Crimson,Small,Silk,Festive,170,4.5
P1172,T-Shirt,V-Neck,"1,356",,White,38,Cotton,Festive,497,4.7
P1361,T-Shirt,Round Neck,â¹4749.72,10,Black,L,Silk,Spring,356,2.6
P1281,Dress,Evening,"1,502",10,Red,Medium,Polyester,Winter,97,1.6
P1099,Jeans,Slim,1110.79,10,black,L,Silk,Spring,208,1.4
P1296,Saree,Silk,"3,484",15,Black,XL,Georgette,Summer,16,4.6
P1291,Jeans,Regular,3698.4,10,Blue,,Cotton,Winter,453,1.4
P1032,Jeans,Regular,â¹2471.69,15,Navy Blue,Medium,Cotton,Spring,106,1.2
P1484,Kurti,A-Line,â¹4072.73,0,RED,M,Georgette,Spring,216,1.7
P1101,Saree,Designer,4424.63,5,RED,40,Silk,Winter,4,1.5
P1117,Shirt,Formal,1469.87,0,Navy,Medium,Polyester,Festive,239,3.9
P1186,Dress,Party,â¹4554.07,0,black,XL,Silk,Festive,312,4
P1088,Saree,Silk,4543.9,10,White,Large,Silk,Summer,40,1.7
P1417,Kurti,A-Line,â¹3117.75,15,RED,Medium,Cotton,Winter,138,4.8
P1234,Kurti,Straight,â¹1071.75,0,Crimson,,Cotton,Summer,232,4.8
P1029,Jeans,Skinny,â¹1817.03,15,Maroon,XL,Polyester,Festive,373,1.4
P1211,Shirt,Casual,â¹1945.02,0,WHITE,,Silk,Spring,25,3.6
P1078,Kurti,A-Line,â¹4425.79,,black,M,Polyester,Summer,92,3.4
P1144,T-Shirt,V-Neck,"2,233",,Navy Blue,40,Silk,Winter,248,1.8
P1066,T-Shirt,Round Neck,4074.93,0,red,S,Cotton,Festive,494,1.9
P1314,Saree,Designer,"2,987",0,White,Small,Linen,Summer,441,2.2
P1077,Dress,Party,"4,696",10,red,,Georgette,Spring,355,3.4
P1089,Jeans,Skinny,2722.96,5,black,XL,Polyester,Winter,112,1.7
P1073,Dress,Casual,4357.2,0,Blue,M,Linen,Spring,350,3.4
P1465,Jeans,Regular,4324.99,5,Maroon,S,Georgette,Winter,103,2.2
P1255,Shirt,Formal,"1,871",20,WHITE,,Polyester,Summer,138,4.2
P1392,Dress,Casual,â¹3262.32,20,White,Large,Cotton,Spring,97,2.8
P1203,Saree,Designer,3658.96,15,White,Medium,Silk,Spring,212,1.7
P1081,Shirt,Casual,1935.08,10,WHITE,M,Cotton,Festive,41,2.4
P1014,Dress,Evening,4142.85,,Dark Blue,,Silk,Winter,303,1.3
P1162,Shirt,Formal,689,10,Crimson,,Linen,Winter,223,3.7
P1370,Kurti,A-Line,"2,338",10,White,M,Cotton,Festive,193,
P1330,Jeans,Regular,3305.76,,Black,Large,Cotton,Winter,104,1.9
P1273,T-Shirt,Round Neck,696,5,Maroon,M,Cotton,Summer,90,1.4
P1261,Kurti,Straight,â¹2174.51,,red,Large,Georgette,Winter,445,2.7
P1053,Shirt,Casual,1840.79,20,red,40,Polyester,Spring,284,2.6
P1000,Saree,Silk,"4,267",0,Crimson,XL,Silk,Festive,226,2.9
P1491,Saree,Designer,"1,972",15,White,XL,Polyester,Festive,383,4
P1151,T-Shirt,V-Neck,3758.99,,RED,Small,Georgette,Winter,366,4.2
P1156,Kurti,Straight,1369.89,,red,S,Polyester,Winter,313,1.9
P1469,Dress,Casual,"3,797",20,Crimson,Small,Cotton,Festive,441,1.6
P1049,Shirt,Casual,"3,089",,RED,40,Silk,Summer,376,1.2
P1352,Shirt,Casual,"2,344",,RED,S,Cotton,Summer,178,4
P1096,T-Shirt,V-Neck,â¹1370.26,0,Red,Large,Cotton,Spring,414,2
P1478,T-Shirt,Round Neck,2974.25,10,Black,M,Linen,Winter,337,4.1
P1357,Dress,Evening,"2,529",15,RED,38,Linen,Winter,439,4.4
P1344,Kurti,A-Line,â¹3242.36,5,Navy,38,Linen,Summer,258,1.5
P1090,Jeans,Slim,â¹4608.73,15,black,Small,Silk,Festive,282,4.1
P1258,Dress,Evening,"1,354",5,Navy,Medium,Georgette,Winter,50,4.4
P1236,Jeans,Skinny,2071.97,,WHITE,Small,Georgette,Festive,166,4.1
P1252,Jeans,Skinny,â¹2327.27,15,red,S,Linen,Spring,422,1
P1126,T-Shirt,Round Neck,â¹4353.35,0,WHITE,M,Linen,Festive,489,2.8
P1214,T-Shirt,Round Neck,"2,085",20,Black,Medium,Georgette,Spring,179,1.7
P1077,Jeans,Skinny,"4,958",,Blue,XL,Polyester,Festive,273,1.7
P1165,Saree,Designer,4232.45,15,Navy,L,Georgette,Winter,175,3.4
P1391,Jeans,Regular,3327.24,15,Maroon,L,Silk,Summer,227,2.9
P1032,T-Shirt,V-Neck,â¹2403.73,15,WHITE,,Linen,Festive,11,3.2
P1254,T-Shirt,V-Neck,"1,881",10,Black,Large,Georgette,Spring,207,4.8
P1057,Kurti,A-Line,â¹4108.92,15,black,Medium,Polyester,Festive,265,2.4
P1397,Shirt,Formal,â¹4987.59,20,Black,S,Polyester,Spring,161,
P1412,T-Shirt,Round Neck,"3,482",15,Red,Large,Silk,Summer,427,1.1
P1203,Shirt,Formal,4825.31,15,Navy Blue,40,Georgette,Summer,9,1.7
P1394,T-Shirt,V-Neck,2113.56,5,Red,40,Georgette,Winter,447,1.2
P1282,Shirt,Casual,"3,500",5,WHITE,,Linen,Spring,426,5
P1007,T-Shirt,V-Neck,2371.97,5,black,Large,Cotton,Summer,0,3.7
P1052,Jeans,Regular,â¹3918.98,20,Crimson,,Polyester,Winter,8,4.8
P1392,Shirt,Casual,â¹936.91,20,Navy,38,Georgette,Spring,221,1.2
P1241,Shirt,Formal,"3,441",5,Blue,S,Cotton,Summer,323,2.7
P1470,Jeans,Skinny,â¹714.22,10,Navy Blue,L,Silk,Summer,201,3.7
P1084,Shirt,Casual,â¹4183.25,10,Red,XL,Silk,Winter,59,2.4
P1161,T-Shirt,V-Neck,4425.09,15,Crimson,M,Silk,Winter,63,2.3
P1225,Kurti,A-Line,â¹3413.82,0,Navy Blue,38,Polyester,Festive,461,3.2
P1307,Jeans,Regular,2175.64,15,Dark Blue,M,Cotton,Winter,273,1
P1178,Dress,Evening,"1,793",5,red,M,Georgette,Summer,1,2.6
P1475,Jeans,Skinny,4759.27,,Crimson,38,Silk,Winter,324,3
P1374,Shirt,Casual,"2,912",5,WHITE,Large,Georgette,Spring,364,3.2
P1087,Kurti,Straight,â¹3130.05,,Dark Blue,M,Polyester,Summer,207,3
P1034,Shirt,Casual,â¹3267.27,0,Dark Blue,S,Georgette,Summer,185,1.4
P1117,Shirt,Casual,â¹1882.65,10,White,Medium,Polyester,Winter,152,3.1
P1060,Jeans,Slim,â¹1831.08,10,WHITE,L,Georgette,Festive,102,4.4
P1250,T-Shirt,Round Neck,664.91,20,Black,S,Silk,Winter,63,2.7
P1266,Dress,Party,"1,404",20,RED,XL,Cotton,Festive,259,1.7
P1245,T-Shirt,Round Neck,2086.82,20,black,Medium,Cotton,Spring,423,1.7
P1227,Jeans,Skinny,1910.57,,Navy Blue,XL,Polyester,Winter,474,1.9
P1442,T-Shirt,Round Neck,956,0,Dark Blue,XL,Linen,Winter,149,2.5
P1193,Dress,Party,"2,656",5,WHITE,XL,Georgette,Summer,158,4.3
P1454,Kurti,A-Line,â¹3220.71,15,White,XL,Polyester,Spring,26,3.3
P1272,Dress,Party,666.19,20,Black,Large,Linen,Winter,295,
P1048,Kurti,A-Line,3689.92,,red,40,Georgette,Festive,339,4.6
P1376,Kurti,A-Line,â¹1826.64,20,Crimson,40,Polyester,Festive,298,1.7
P1292,Saree,Cotton,"1,978",10,Crimson,40,Silk,Summer,431,1.7
P1374,Dress,Casual,â¹3853.37,20,WHITE,Small,Silk,Spring,270,3.6
P1384,Shirt,Formal,â¹2579.55,20,Black,L,Polyester,Spring,415,
P1267,Saree,Silk,2414.54,15,Black,Small,Cotton,Winter,371,1.1
P1058,T-Shirt,V-Neck,"3,883",0,WHITE,Medium,Georgette,Festive,427,2.1
P1377,Saree,Designer,551.1,20,White,,Silk,Summer,227,1.2
P1473,Saree,Silk,â¹3021.23,15,WHITE,Medium,Silk,Spring,45,3.6
P1386,Jeans,Slim,2923.07,,black,S,Polyester,Winter,64,1.1
P1403,Jeans,Skinny,1048.37,20,red,S,Silk,Winter,436,2.9
P1062,Kurti,A-Line,â¹4397.63,5,Maroon,XL,Cotton,Summer,353,4.3
P1145,Dress,Party,3727.3,10,Red,M,Polyester,Winter,365,2.6
P1254,Saree,Designer,"4,077",5,Blue,XL,Silk,Festive,40,2.4
P1107,Jeans,Slim,2304.24,10,Navy,,Cotton,Summer,320,2.3
P1230,Shirt,Formal,â¹2150.23,,Navy,Small,Polyester,Festive,420,3.3
P1051,T-Shirt,Round Neck,2106.81,15,Navy Blue,Medium,Linen,Summer,337,3
P1014,Kurti,Anarkali,â¹2687.72,5,Black,,Linen,Festive,209,
P1193,Kurti,Anarkali,1296.9,10,Navy Blue,Small,Linen,Summer,17,3.5
P1324,Jeans,Regular,â¹4815.05,5,Dark Blue,40,Polyester,Festive,424,4.9
P1279,Dress,Evening,"1,350",0,RED,38,Silk,Summer,135,2.7
P1446,Shirt,Formal,"4,701",0,Navy Blue,L,Polyester,Festive,59,3.3
P1294,T-Shirt,V-Neck,4074.11,15,WHITE,S,Linen,Festive,205,4
P1470,Jeans,Slim,"3,320",0,WHITE,M,Silk,Spring,480,2.8
P1057,Saree,Cotton,â¹3894.79,,Navy,Large,Georgette,Festive,69,1.5
P1412,Saree,Silk,â¹595.73,20,Black,Small,Cotton,Festive,429,2.1
P1302,Jeans,Skinny,1413.93,20,Crimson,40,Cotton,Festive,105,2.8
P1374,Jeans,Regular,4828.1,5,Navy,XL,Polyester,Festive,230,
P1309,Saree,Silk,1546.47,0,WHITE,Small,Polyester,Winter,262,4.5
P1068,Dress,Evening,â¹2952.28,10,Navy Blue,M,Cotton,Spring,34,1.7
P1334,Kurti,Straight,"3,250",10,black,38,Silk,Summer,137,1.3
P1302,Dress,Party,"3,605",,Navy Blue,Small,Georgette,Winter,81,5
P1318,Kurti,A-Line,3394.61,15,Maroon,,Polyester,Summer,488,1.6
P1300,Saree,Designer,4784.53,,Maroon,40,Linen,Winter,381,2
P1191,T-Shirt,V-Neck,1421.09,0,black,L,Silk,Winter,148,
P1214,Jeans,Slim,3530.52,0,red,40,Georgette,Summer,18,2.5
P1025,Shirt,Formal,3593.94,15,Red,M,Georgette,Festive,229,1.7
P1399,Kurti,Straight,â¹643.09,5,Blue,XL,Silk,Summer,292,2.6
P1243,T-Shirt,Round Neck,â¹544.89,20,Dark Blue,S,Cotton,Summer,253,2.3
P1110,T-Shirt,Round Neck,â¹616.99,20,black,Small,Silk,Summer,335,1.6
P1289,Dress,Evening,â¹2932.41,0,Maroon,40,Linen,Summer,335,1.6
P1161,Dress,Evening,â¹4119.19,,Crimson,L,Linen,Summer,253,1.7
P1131,Dress,Casual,â¹4254.06,10,Navy,XL,Cotton,Winter,422,2.2
P1331,Kurti,Straight,2122.46,15,Red,M,Polyester,Winter,109,2.1
P1373,Dress,Evening,"4,794",0,WHITE,L,Polyester,Festive,408,4.5
P1215,Shirt,Formal,1437.1,,White,Large,Polyester,Summer,115,2.9
P1368,Dress,Party,â¹2595.28,20,Red,M,Polyester,Spring,423,3.3
P1054,Saree,Silk,2220.19,0,WHITE,Small,Polyester,Summer,87,3.2
P1453,Shirt,Casual,"3,796",15,Navy Blue,38,Georgette,Festive,405,4.9
P1194,Jeans,Regular,â¹1071.06,0,Red,40,Georgette,Spring,159,1.1
P1285,Jeans,Skinny,"2,472",0,WHITE,Small,Georgette,Summer,251,4.4
P1025,Kurti,Straight,2467.32,15,WHITE,40,Silk,Festive,311,3.5
P1276,Kurti,Anarkali,â¹4908.41,10,Black,XL,Polyester,Festive,483,3
P1210,Dress,Evening,"3,083",10,Navy Blue,XL,Silk,Winter,365,1.7
P1351,Kurti,Straight,â¹3845.66,,RED,S,Polyester,Spring,0,4
P1265,Dress,Evening,592,15,Navy,L,Linen,Festive,122,3.4
P1046,Dress,Party,"2,844",0,Navy Blue,Small,Linen,Summer,11,4.4
P1321,Dress,Casual,"3,054",5,Navy,M,Linen,Winter,478,4.3
P1372,Jeans,Slim,"4,752",15,Maroon,,Cotton,Festive,4,3.9
P1482,Saree,Designer,4950.46,20,Blue,38,Polyester,Festive,125,
P1263,Dress,Party,"4,171",10,White,Medium,Silk,Festive,60,3.9
P1267,Kurti,Anarkali,871.17,0,Dark Blue,Small,Georgette,Spring,355,3
P1096,T-Shirt,V-Neck,1175.37,,Navy Blue,S,Cotton,Spring,104,2
P1192,Shirt,Casual,â¹634.87,20,WHITE,,Polyester,Spring,297,2.1
P1027,Shirt,Casual,"2,487",0,Red,40,Silk,Spring,451,1.1
P1352,Kurti,A-Line,3964.96,20,RED,M,Silk,Festive,305,2.2
P1072,Dress,Evening,â¹4824.38,0,Black,Large,Georgette,Summer,254,2.3
P1326,Kurti,Anarkali,â¹1523.31,5,Blue,L,Silk,Winter,176,1.1
P1395,Saree,Silk,1217.62,20,RED,40,Polyester,Summer,281,2.7
P1498,Dress,Party,"1,295",10,Dark Blue,,Cotton,Spring,340,2.6
P1112,Dress,Evening,2590.92,0,Navy Blue,XL,Linen,Summer,27,
P1044,T-Shirt,Round Neck,â¹2850.67,0,red,M,Silk,Winter,290,4.7
P1015,Shirt,Formal,2078.81,,Navy Blue,40,Polyester,Summer,254,2.7
P1467,Saree,Silk,"4,800",10,Navy Blue,XL,Cotton,Spring,335,1.6
P1153,Shirt,Casual,"4,944",15,Red,Small,Georgette,Summer,170,2.5
P1493,Jeans,Slim,4093.47,,Navy Blue,38,Silk,Spring,120,4.8
P1086,Dress,Casual,"4,996",5,Dark Blue,Small,Silk,Festive,342,2.6
P1360,Dress,Party,â¹2263.93,15,Dark Blue,XL,Silk,Winter,141,4.8
P1436,T-Shirt,V-Neck,â¹4477.43,20,black,40,Polyester,Spring,242,1.3
P1185,Kurti,A-Line,770.4,0,Red,XL,Cotton,Spring,256,5
P1415,Kurti,Straight,â¹1558.82,5,Navy Blue,S,Polyester,Festive,449,2.5
P1404,Kurti,Straight,â¹1178.67,,Blue,L,Georgette,Spring,83,3.3
P1353,Kurti,Straight,"4,864",10,Crimson,L,Cotton,Summer,51,3.4
P1075,Kurti,A-Line,"2,976",15,Navy,S,Linen,Winter,157,3.7
P1412,Saree,Designer,"4,434",5,Maroon,Small,Georgette,Spring,300,3.1
P1177,Shirt,Casual,1668.52,0,red,S,Silk,Summer,82,2.5
P1410,Kurti,A-Line,3873.88,,RED,Medium,Cotton,Summer,362,2.2
P1254,Jeans,Slim,2407.48,5,red,40,Linen,Summer,29,1.2
P1281,Jeans,Skinny,â¹972.66,20,WHITE,,Cotton,Summer,45,1.1
P1416,Dress,Evening,â¹1840.16,0,Navy,Small,Linen,Summer,301,4
P1053,T-Shirt,V-Neck,705,,Crimson,XL,Silk,Spring,350,4.9
P1297,Dress,Party,2782.97,,Navy Blue,38,Georgette,Spring,444,1
P1174,Dress,Evening,â¹1427.15,5,Dark Blue,40,Silk,Summer,11,1.7
P1241,T-Shirt,V-Neck,2851.64,5,Crimson,38,Georgette,Summer,366,1.4
P1353,Shirt,Formal,"2,420",20,red,,Linen,Winter,66,3.7
P1396,T-Shirt,V-Neck,â¹1630.91,0,Black,Medium,Linen,Spring,428,2.8
P1093,Shirt,Formal,4548.52,10,Black,S,Georgette,Spring,401,4.5
P1131,T-Shirt,Round Neck,566,,Navy Blue,Medium,Silk,Winter,448,1.7
